order_id,order_line,order_date,ship_date,customer_id,customer_name,customer_type,region,country,sku,quantity,negotiated_unit_price,total_line_value,order_status,priority
ORD-000492,2,01/23/2025,2025-03-08,CUST-1045,Ultra Electronics,CM,Americas,Brazil,CHIP-PIC18-0008,50,12.19,609.5,Shipped,Critical
ORD-000350,3,10-Nov-2025,2025-12-02,CUST-1051,Bright Devices,EMS,APAC,China,CHIP-WBZ-0014,5000,15.07,75350.0,Pending,Standard
ORD-000526,1,10-Aug-2024,2024-09-16,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,50,36.51,1825.5,Confirmed,Standard
ORD-000249,1,2025-09-05,2025-10-20,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,50,8.38,419.0,Shipped,Critical
ORD-000328,1,2025-01-13,2025-01-27,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0004,2500,18.73,46825.0,Shipped,Critical
ORD-000433,2,03-Jan-2025,2025-01-31,CUST-1057,Halo Semiconductor,Distributor,APAC,Taiwan,CHIP-dsPIC-0004,50,34.72,1736.0,Shipped,Expedite
ORD-000202,3,2024-03-26,2024-05-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.41,37050.0,Confirmed,Standard
ORD-000352,4,03/25/2024,2024-04-17,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,20.57,20570.0,Confirmed,Standard
ORD-000069,1,2025-02-26,2025-04-09,CUST-1032,Ether Technologies,OEM,JP,Japan,CHIP-dsPIC-0007,100,9.54,954.0,Cancelled,Standard
ORD-000397,1,2024-11-25,2024-12-31,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0012,10,4.73,47.3,Shipped,Expedite
ORD-000575,3,07/28/2025,2025-09-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,21.05,210500.0,Confirmed,Standard
ORD-000539,3,08/23/2024,2024-08-30,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.35,18375.0,Shipped,Expedite
ORD-000300,1,2024-02-20,2024-04-02,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,10000,7.79,77900.0,Shipped,Expedite
ORD-000357,3,18-Sep-2024,2024-10-14,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,1000,7.65,7650.0,Shipped,Critical
ORD-000390,1,2025-12-24,2026-01-17,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-MCP-0009,500,15.96,7980.0,Pending,Expedite
ORD-000355,1,07/15/2024,2024-08-21,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,10,9.46,94.6,Shipped,Expedite
ORD-000258,1,05-Dec-2024,2024-12-08,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.28,1820.0,Shipped,Standard
ORD-000448,2,06/04/2024,2024-06-06,CUST-1035,Kilo Solutions,CM,APAC,South Korea,CHIP-MCP-0010,25,29.89,747.25,Confirmed,Expedite
ORD-000281,2,2024-03-07,2024-03-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC18-0005,5000,30.91,154550.0,Shipped,Critical
ORD-000021,1,2025-10-18,2025-12-01,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MPF-0016,2500,16.74,41850.0,Shipped,Critical
ORD-000463,2,19-Apr-2024,2024-04-29,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-dsPIC-0014,500,39.14,19570.0,Confirmed,Standard
ORD-000579,2,09-Jul-2025,2025-07-29,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-WBZ-0015,1000,3.9,3900.0,Confirmed,Standard
ORD-000523,1,2024-02-10,2024-02-13,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,19.43,4857.5,Shipped,Expedite
ORD-000237,1,2025-05-11,2025-06-24,CUST-1002,Nordic Manufacturing  ,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,20.31,203100.0,Pending,Standard
ORD-000122,3,05/26/2024,2024-06-02,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-dsPIC-0010,100,3.64,364.0,Pending,Critical
ORD-000273,1,2025-02-09,2025-03-09,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-MPF-0013,5000,2.37,11850.0,Confirmed,Expedite
ORD-000277,3,2024-05-12,2024-06-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0001,5000,32.63,163150.0,Confirmed,Expedite
ORD-000364,1,09/14/2025,2025-10-03,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,18.94,94700.0,Cancelled,Expedite
ORD-000576,5,2024-05-21,2024-06-25,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,500,7.35,3675.0,Shipped,Expedite
ORD-000167,1,2025-03-07,2025-03-25,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-MPF-0012,10000,11.53,115300.0,Shipped,Expedite
ORD-000268,2,12-Mar-2025,2025-03-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0010,500,16.67,8335.0,Shipped,Critical
ORD-000186,1,2025-05-13,2025-06-02,CUST-1071,Wave Manufacturing,CM,APAC,Taiwan,CHIP-MCP-0002,250,7.81,1952.5,Confirmed,Critical
ORD-000479,1,2024-07-14,2024-07-31,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,100,20.23,2023.0,Confirmed,Critical
ORD-000198,3,03-Jan-2024,2024-01-11,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,20.16,20160.0,Confirmed,Standard
ORD-000477,1,12/08/2024,2024-12-19,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0006,2500,10.96,27400.0,Shipped,Critical
ORD-000307,1,26-Feb-2024,2024-03-05,CUST-1023,Terra Manufacturing,EMS,Americas,United States,CHIP-PIC18-0001,10000,4.66,46600.0,Shipped,Expedite
ORD-000090,1,2024-11-02,2024-11-03,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0012,100,4.95,495.0,Pending,Expedite
ORD-000421,2,03/09/2024,2024-04-07,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-MCP-0003,250,4.89,1222.5,Shipped,Standard
ORD-000476,2,2025-01-07,2025-01-12,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-PIC32-0002,500,5.03,2515.0,Shipped,Critical
ORD-000298,1,2025-06-24,2025-07-10,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,100,8.19,819.0,Confirmed,Critical
ORD-000504,2,04/01/2024,2024-05-05,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,100,7.76,776.0,Shipped,Critical
ORD-000144,1,2025-04-14,2025-05-11,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,20.98,209800.0,Shipped,Expedite
ORD-000054,4,2024-01-14,2024-02-26,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-MPF-0011,500,21.73,10865.0,Shipped,Standard
ORD-000550,1,2024-01-01,2024-01-23,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.41,16046.9,Shipped,Standard
ORD-000450,2,03/28/2025,2025-05-06,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-WBZ-0002,10,16.08,160.8,Shipped,Standard
ORD-000078,2,2025-07-17,2025-08-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0013,2500,20.7,51750.0,Confirmed,Critical
ORD-000369,2,2025-03-02,2025-03-20,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,10,10.72,107.2,Shipped,Expedite
ORD-000497,1,11/13/2024,2024-11-30,CUST-1018,Echo Devices,OEM,EMEA,Israel,CHIP-dsPIC-0004,1000,46.5,46500.0,Shipped,Standard
ORD-000431,3,2025-10-13,2025-11-26,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0013,250,2.26,565.0,Pending,Expedite
ORD-000416,5,2024-07-10,2024-07-31,CUST-1009,Bolt Components,CM,JP,Japan,CHIP-dsPIC-0015,5000,12.92,64600.0,Pending,Standard
ORD-000071,2,2025-07-06,2025-08-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC32-0012,10000,1.77,17700.0,Confirmed,Standard
ORD-000066,1,2025-04-01,2025-05-03,CUST-1070,Zen Solutions,EMS,Americas,Mexico,CHIP-dsPIC-0012,50,7.75,387.5,Shipped,Critical
ORD-000527,1,14-Aug-2025,2025-09-18,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,2500,15.97,39925.0,Shipped,Critical
ORD-000287,4,01/16/2024,2024-01-18,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0006,500,15.8,7900.0,Shipped,Expedite
ORD-000515,1,2025-06-08,2025-07-14,CUST-1038,Rapid Semiconductor,Distributor,APAC,Taiwan,CHIP-PIC18-0002,10,1.87,18.7,Confirmed,Critical
ORD-000406,1,12/30/2025,2026-01-12,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-dsPIC-0006,5000,17.63,88150.0,Confirmed,Critical
ORD-000236,4,18-Dec-2024,2024-12-28,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-PIC32-0007,2500,20.56,51400.0,Shipped,Standard
ORD-000198,1,03-Jan-2024,2024-01-11,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,18.79,93950.0,Confirmed,Standard
ORD-000130,2,2024-08-19,2024-08-31,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,25,39.13,978.25,Shipped,Standard
ORD-000539,1,08/23/2024,2024-08-30,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.35,18375.0,Shipped,Expedite
ORD-000501,3,2025-09-13,2025-10-22,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-MPF-0010,5000,14.92,74600.0,Confirmed,Standard
ORD-000213,2,2024-01-23,2024-02-04,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-MPF-0009,1000,8.68,8680.0,Pending,Standard
ORD-000417,2,04/20/2025,2025-05-19,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-WBZ-0009,50,11.49,574.5,Shipped,Critical
ORD-000524,4,03/09/2025,2025-04-07,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MPF-0011,5000,23.73,118650.0,Cancelled,Expedite
ORD-000089,2,06/30/2024,2024-08-07,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,250,14.66,3665.0,Confirmed,Critical
ORD-000365,2,2025-05-10,2025-06-04,CUST-1034,Omega Semiconductor,EMS,JP,Japan,CHIP-WBZ-0008,5000,36.38,181900.0,Shipped,Standard
ORD-000283,2,11/14/2025,2025-12-22,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,2500,39.56,98900.0,Confirmed,Expedite
ORD-000052,2,2024-08-21,2024-09-05,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,25,20.92,523.0,Pending,Standard
ORD-000195,1,2025-01-16,2025-02-02,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-MCP-0003,2500,4.79,11975.0,Confirmed,Expedite
ORD-000546,1,08/15/2025,2025-09-27,CUST-1043,Nova Manufacturing,OEM,Japan,Japan,CHIP-dsPIC-0001,10000,29.17,291700.0,Cancelled,Expedite
ORD-000063,1,2025-12-02,2025-12-23,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,100,41.16,4116.0,Backordered,Standard
ORD-000244,3,2024-05-29,2024-07-11,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-WBZ-0009,2500,11.95,29875.0,Pending,Critical
ORD-000472,2,2024-08-15,2024-09-13,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-dsPIC-0010,5000,4.03,20150.0,Shipped,Standard
ORD-000052,1,2024-08-21,2024-09-05,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,25,21.87,546.75,Pending,Standard
ORD-000023,3,2024-09-03,2024-10-05,CUST-1019,Halo Manufacturing,OEM,Japan,Japan,CHIP-WBZ-0005,5000,10.75,53750.0,Confirmed,Standard
ORD-000464,1,2024-02-01,2024-02-23,CUST-1008,Jade Systems,EMS,Americas,Canada,CHIP-PIC18-0001,1000,5.14,5140.0,Cancelled,Standard
ORD-000520,3,2024-02-18,2024-03-02,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-WBZ-0010,1000,25.97,27224.57,Confirmed,Critical
ORD-000077,1,09/24/2024,2024-10-29,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,100,28.13,2813.0,Shipped,Expedite
ORD-000342,3,2025-10-10,2025-10-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0008,500,32.5,15017.54,Pending,Expedite
ORD-000339,2,07/22/2025,2025-07-28,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,50,10.86,543.0,Cancelled,Expedite
ORD-000423,1,2025-05-03,2025-05-27,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,6.93,69300.0,Shipped,Critical
ORD-000191,3,04/23/2024,2024-04-30,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-MPF-0007,2500,7.61,21572.93,Pending,Critical
ORD-000399,2,2025-12-13,2026-01-11,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-PIC32-0002,250,5.63,1407.5,Shipped,Critical
ORD-000545,5,30-May-2025,2025-07-10,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-PIC18-0010,50,17.55,877.5,Confirmed,Expedite
ORD-000474,4,04/26/2024,2024-05-25,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,1000,4.52,4520.0,Shipped,Critical
ORD-000226,3,03/30/2025,2025-04-03,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-PIC18-0012,25,26.25,656.25,Confirmed,Standard
ORD-000271,5,2024-10-12,2024-10-22,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC32-0005,1000,52.26,52260.0,Shipped,Standard
ORD-000545,2,30-May-2025,2025-07-10,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MCP-0002,5000,10.45,52250.0,Confirmed,Expedite
ORD-000048,1,12/17/2024,2025-01-01,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-MCP-0002,5000,9.26,46300.0,Confirmed,Critical
ORD-000363,1,2024-05-25,2024-06-10,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-PIC18-0008,2500,12.02,30050.0,Pending,Standard
ORD-000232,1,2025-01-25,2025-02-22,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.07,7070.0,Cancelled,Expedite
ORD-000300,2,2024-02-20,2024-04-02,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,10,8.11,81.1,Shipped,Expedite
ORD-000174,1,2024-01-09,2024-02-04,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-WBZ-0010,250,22.29,5572.5,Cancelled,Expedite
ORD-000516,3,2025-05-21,2025-06-30,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-dsPIC-0004,500,47.13,23565.0,Confirmed,Expedite
ORD-000366,2,10/11/2024,2024-10-17,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-MCP-0008,500,18.95,9475.0,Pending,Critical
ORD-000512,3,2025-11-28,2025-12-19,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,18.48,46200.0,Shipped,Expedite
ORD-000531,2,20-Oct-2025,2025-11-26,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MPF-0007,250,6.22,1555.0,Shipped,Critical
ORD-000431,2,2025-10-13,2025-11-26,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-dsPIC-0005,500,8.4,4200.0,Pending,Expedite
ORD-000560,2,2024-12-12,2024-12-22,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-PIC18-0010,2500,17.76,44400.0,Cancelled,Standard
ORD-000552,1,2025-08-09,2025-09-13,CUST-1036,Global Solutions,CM,AMER,United States,CHIP-MPF-0014,1000,4.21,4210.0,Confirmed,Critical
ORD-000176,1,2025-05-04,2025-05-13,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-MPF-0009,100,6.48,648.0,Shipped,Critical
ORD-000518,1,2024-12-11,2025-01-11,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,1000,15.92,15920.0,Shipped,Expedite
ORD-000235,1,06/14/2025,2025-06-27,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-dsPIC-0009,5000,17.69,88450.0,Cancelled,Standard
ORD-000180,1,06/03/2024,2024-07-09,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-MPF-0009,50,6.34,317.0,Cancelled,Critical
ORD-000141,2,2024-03-31,2024-05-11,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0011,2500,30.81,77025.0,Pending,Expedite
ORD-000002,1,2024-03-17,2024-04-30,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,10,4.64,46.4,Cancelled,Critical
ORD-000084,1,2024-04-12,2024-04-30,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,50,7.32,366.0,Pending,Critical
ORD-000259,2,2024-05-14,2024-05-22,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-WBZ-0005,2500,6.61,16525.0,Backordered,Standard
ORD-000490,2,2025-07-19,2025-07-25,CUST-1005,Crux Systems,CM,AMER,United States,CHIP-PIC18-0006,10000,10.83,108300.0,Confirmed,Expedite
ORD-000532,1,04-Jun-2024,2024-06-12,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-WBZ-0016,1000,26.02,26020.0,Shipped,Standard
ORD-000572,2,2025-12-15,2025-12-19,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-MPF-0004,500,4.69,2345.0,Shipped,Critical
ORD-000422,3,2024-10-29,2024-11-02,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-PIC32-0009,250,22.38,5595.0,Pending,Standard
ORD-000081,3,2025-06-12,2025-07-17,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-MPF-0009,500,6.29,3145.0,Shipped,Expedite
ORD-000530,2,08/05/2025,2025-09-03,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-MPF-0010,100,21.28,2128.0,Shipped,Standard
ORD-000120,2,2025-09-22,2025-10-19,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0001,10000,26.7,267000.0,Shipped,Expedite
ORD-000389,2,20-Sep-2025,2025-10-27,CUST-1042,Crux Components,Distributor,APAC,India,CHIP-dsPIC-0014,100,32.01,3201.0,Backordered,Expedite
ORD-000175,2,04/27/2025,2025-05-24,CUST-1002,Nordic Manufacturing  ,EMS,EMEA,Germany,CHIP-WBZ-0016,250,18.88,4720.0,Cancelled,Expedite
ORD-000412,1,19-Mar-2025,2025-04-10,CUST-1053,Sigma Systems,CM,APAC,China,CHIP-MCP-0007,500,7.47,3735.0,Shipped,Critical
ORD-000065,1,2025-07-17,2025-08-09,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0012,5000,4.81,24050.0,Shipped,Critical
ORD-000444,1,2025-01-05,2025-01-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.04,17600.0,Pending,Expedite
ORD-000125,1,2025-12-28,2026-01-27,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-WBZ-0002,500,15.97,7985.0,Shipped,Standard
ORD-000240,2,2025-01-29,2025-02-17,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0006,50,20.68,1034.0,Confirmed,Critical
ORD-000363,3,2024-05-25,2024-06-10,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-PIC32-0011,10000,27.05,270500.0,Pending,Standard
ORD-000579,1,09-Jul-2025,2025-07-29,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0004,5000,16.17,80850.0,Confirmed,Standard
ORD-000303,3,05-May-2024,2024-06-02,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-dsPIC-0003,1000,6.81,6810.0,Pending,Critical
ORD-000408,2,2025-10-05,2025-10-08,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-PIC18-0002,250,3.18,795.0,Confirmed,Standard
ORD-000447,1,2025-03-13,2025-04-23,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,25,4.19,104.75,Backordered,Critical
ORD-000257,1,2025-06-25,2025-07-28,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,250,35.99,8997.5,Cancelled,Expedite
ORD-000075,2,09/30/2025,2025-11-12,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0003,1000,7.64,7640.0,Confirmed,Standard
ORD-000175,1,04/27/2025,2025-05-24,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,19.63,9815.0,Cancelled,Expedite
ORD-000171,2,2024-01-21,2024-01-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,19.71,98550.0,Cancelled,Standard
ORD-000540,4,2025-02-14,2025-02-26,CUST-1030,Halo Technologies,Distributor,Japan,Japan,CHIP-dsPIC-0005,25,7.21,180.25,Shipped,Standard
ORD-000540,1,2025-02-14,2025-02-26,CUST-1030,Halo Technologies,Distributor,Japan,Japan,CHIP-PIC18-0009,500,28.71,14355.0,Shipped,Standard
ORD-000340,3,07/04/2025,2025-08-03,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,25,36.83,920.75,Shipped,Standard
ORD-000098,5,2025-07-18,2025-07-28,CUST-1003,Sigma Electronics,OEM,JP,Japan,CHIP-PIC32-0012,1000,1.93,1930.0,Confirmed,Expedite
ORD-000395,4,2025-06-25,2025-06-26,CUST-1039,Bright Electronics,CM,JP,Japan,CHIP-PIC32-0009,500,24.4,12200.0,Shipped,Expedite
ORD-000079,3,2024-10-19,2024-11-01,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-WBZ-0003,500,9.85,4925.0,Shipped,Critical
ORD-000246,2,2025-08-14,2025-08-23,CUST-1025,Bright Systems,EMS,EMEA,France,CHIP-PIC18-0001,1000,5.7,5700.0,Shipped,Expedite
ORD-000045,2,12/24/2024,2025-01-16,CUST-1075,Rapid Solutions,OEM,APAC,Singapore,CHIP-dsPIC-0003,250,10.04,2510.0,Shipped,Expedite
ORD-000535,1,01-May-2024,2024-05-11,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MPF-0005,1000,3.85,3850.0,Shipped,Expedite
ORD-000196,2,09/01/2025,2025-09-16,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-WBZ-0016,1000,23.84,23840.0,Shipped,Expedite
ORD-000108,4,2025-12-30,2026-01-01,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,8.01,20025.0,Shipped,Critical
ORD-000062,1,02/03/2024,2024-02-26,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-PIC18-0011,500,23.15,11575.0,Pending,Standard
ORD-000283,1,11/14/2025,2025-12-22,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,10,36.02,360.2,Confirmed,Expedite
ORD-000116,1,2025-11-06,2025-11-16,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.34,7340.0,Shipped,Standard
ORD-000381,4,2024-10-13,2024-11-24,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-PIC32-0002,5000,6.75,33750.0,Pending,Expedite
ORD-000298,3,2025-06-24,2025-07-10,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,100,8.61,861.0,Confirmed,Critical
ORD-000016,2,2025-08-06,2025-08-29,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-PIC32-0007,10,26.12,261.2,Confirmed,Critical
ORD-000580,1,2025-03-14,2025-04-19,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,10,23.05,230.5,Shipped,Critical
ORD-000061,2,02/11/2025,2025-03-05,CUST-1040,Delta Systems,CM,APAC,India,CHIP-MPF-0007,100,6.78,678.0,Backordered,Expedite
ORD-000317,1,2024-03-21,2024-04-04,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0012,25,5.07,126.75,Cancelled,Critical
ORD-000229,2,2025-01-26,2025-02-28,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-dsPIC-0011,500,22.95,11475.0,Confirmed,Standard
ORD-000158,2,2025-07-01,2025-08-08,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-PIC18-0011,10000,27.4,274000.0,Shipped,Standard
ORD-000092,1,2025-05-18,2025-05-31,CUST-1047,Jade Devices,OEM,Asia-Pacific,Singapore,CHIP-dsPIC-0010,25,4.23,105.75,Shipped,Standard
ORD-000382,2,10/12/2025,2025-11-22,CUST-1009,Bolt Components,CM,JP,Japan,CHIP-PIC32-0002,2500,5.1,12750.0,Cancelled,Standard
ORD-000036,4,2025-08-23,2025-08-30,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-PIC32-0012,100,1.85,185.0,Shipped,Expedite
ORD-000065,2,2025-07-17,2025-08-09,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0012,500,4.77,2385.0,Shipped,Critical
ORD-000086,2,2024-11-28,2025-01-11,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0008,250,14.08,3520.0,Confirmed,Critical
ORD-000240,1,2025-01-29,2025-02-17,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-MPF-0013,5000,1.89,9450.0,Confirmed,Critical
ORD-000074,1,10/14/2025,2025-10-16,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-MPF-0014,100,4.4,440.0,Cancelled,Critical
ORD-000533,3,2024-07-21,2024-08-30,CUST-1023,Terra Manufacturing,EMS,Americas,United States,CHIP-MCP-0012,500,9.15,4575.0,Pending,Standard
ORD-000448,1,06/04/2024,2024-06-06,CUST-1035,Kilo Solutions,CM,APAC,South Korea,CHIP-WBZ-0013,100,16.12,1612.0,Confirmed,Expedite
ORD-000486,3,12/06/2025,2025-12-24,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-dsPIC-0004,5000,42.43,212150.0,Confirmed,Critical
ORD-000257,2,2025-06-25,2025-07-28,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,2500,35.67,89175.0,Cancelled,Expedite
